model,episode,success,frames,max_reward,final_reward,r2,mae,rmse,mean_nis_per_dim,mean_nll,mean_kl,p95_kl,max_kl,mean_mahalanobis,mean_trace,mean_p_kl,mean_coupling_kl,terminal_dist,surprise_score,alert_rate
one_block_visual_world,52,False,46,0.9182217717170715,0.9182217717170715,0.5190292172380567,0.35294767881592554,0.5978310310408956,1.0303772588976443,2.2077534064919226,10.55621410267964,15.51906765744425,19.254322063253326,6.298355099003922,0.06645142449479964,0.0,0.0,1.1808401346206665,15.466358275938347,0.044444444444444446
one_block_visual_world,182,False,19,0.8946446180343628,0.8946446180343628,-0.4699775149976524,0.33484712897984514,0.67992326007508,0.7729660950527987,1.1781087511125403,10.004506676293895,12.713831874353778,13.033315225665243,5.185171641622599,0.06649660469136304,0.0,0.0,1.3641228675842285,13.955930739935138,0.0
one_block_visual_world,5,False,53,0.9188170433044434,0.8977888226509094,0.3755118323185457,0.33518732427843384,0.6100556412815806,0.6837818247501486,0.8213716699019401,9.777232989969459,13.732905324139718,20.089955466525844,4.741269543228033,0.06644736986177471,0.0,0.0,0.7118943333625793,13.894241145754538,0.038461538461538464
one_block_visual_world,18,False,29,0.9049335718154907,0.9049335718154907,0.03919869745767679,0.4046406106632035,0.6889121733127476,1.1015533855515522,2.4924579131075553,10.99642252168394,15.20331215449206,15.790153673833949,7.174817978003779,0.06646971171721816,0.0,0.0,1.044083595275879,15.898803945858507,0.03571428571428571
one_block_visual_world,189,False,54,0.8607894778251648,0.8607894778251648,0.5936050128974144,0.25589498262661986,0.46278521166575115,0.5616699685336185,0.3329242450358201,9.186137492455332,13.062968206084818,19.209500789306453,3.559184882792773,0.06644687805992533,0.0,0.0,0.8810156583786011,13.013549512510155,0.018867924528301886
one_block_visual_world,171,False,39,0.8936913013458252,0.8936913013458252,0.38747780257600084,0.3387150282903728,0.5821789546181891,0.6756104537289661,0.7886861858172104,9.736234896247971,13.171912917527894,13.53538817255679,4.657197032942887,0.06645697293999164,0.0,0.0,0.5873458385467529,13.70482357935891,0.0
one_block_visual_world,76,False,30,0.9090504050254822,0.9090504050254822,0.39418464480004023,0.34763596752359005,0.6214537634163846,0.8561391236480048,1.5108008654933658,10.252929216169594,13.842769669709515,14.348550764554691,5.688192276012402,0.0664680424981333,0.0,0.0,0.9603250622749329,14.569760757244977,0.0
one_block_visual_world,154,False,33,0.81867915391922,0.81867915391922,0.5159606078117513,0.31238598095599956,0.5505353624944557,0.7729897585611338,1.1782034051458812,9.894975027948032,14.29898180723953,16.00768123752885,4.973231285792213,0.06646366079803556,0.0,0.0,1.148691177368164,14.242710238319049,0.03125
one_block_visual_world,104,False,46,0.8647916316986084,0.8647916316986084,0.348973555949299,0.3421119379747644,0.6113523738126845,0.8387906788664703,1.4414070863672275,10.13128227528474,15.101723711216673,19.0903563657376,5.448491444214123,0.06645142449479964,0.0,0.0,0.7275376915931702,14.745503881955377,0.044444444444444446
one_block_visual_world,33,False,40,0.8468301892280579,0.8468301892280579,0.44707752585671967,0.3911969062150713,0.6717902171637494,0.8101677483627366,1.3269153643522924,10.275102671541815,14.071680866963934,19.995000583224282,5.735130328563158,0.06645605836111383,0.0,0.0,1.0142213106155396,14.603190636645536,0.02564102564102564
one_block_visual_world,12,False,47,0.8995557427406311,0.8995557427406311,0.5511802189039419,0.3527736228396595,0.6065010809690001,0.8854694784149267,1.628122284561053,10.232738943898857,13.961769604132856,17.64689968171532,5.651546355422213,0.0664507697093422,0.0,0.0,0.9097703695297241,14.608650823346997,0.021739130434782608
one_block_visual_world,129,False,52,0.8263664245605469,0.8263664245605469,0.6104969367830579,0.30262522126204155,0.5302300283444551,0.8248286397518301,1.3855589299086666,9.956872918948596,15.728326927138719,20.060947149083475,5.100438896609278,0.06644788094997114,0.0,0.0,1.0267032384872437,14.713783290485106,0.058823529411764705
